table_schema,table_name,table_kind,grain,ordinal_position,column_name,data_type,is_nullable,pk_ordinal,fk_target,unit,as_of_column,description,zero_null_rule,source_priority,transform_expression,implementation_status,deployment_status
meta,product_coverage,table,상품×스냅샷,6,performance_status,text,False,,,,,available/unavailable,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
meta,product_coverage,table,상품×스냅샷,7,performance_reason,text,False,,,,,성과 상태 사유,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
meta,product_coverage,table,상품×스냅샷,8,as_of,date,False,,,,as_of,커버리지 판정 기준일,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
meta,product_coverage,table,상품×스냅샷,9,source_document_id,text,True,,relations.source_document.document_id,,,상태 근거 문서,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,product_master,table,공통 상품 1개,1,product_id,text,False,1,,,,도메인 접두 공통 ID,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,product_master,table,공통 상품 1개,2,source_table,text,False,,,,,주최측 코드 테이블,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,product_master,table,공통 상품 1개,3,source_key,text,False,,,,,원천 상품키,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,product_master,table,공통 상품 1개,4,product_type,text,False,,,,,BOND/ETF/ETN/FUND_PUB/FUND_PRIVATE,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,product_master,table,공통 상품 1개,5,market_scope,text,False,,,,,KR/GL,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,product_master,table,공통 상품 1개,6,name,text,False,,,,,정식 상품명,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,product_master,table,공통 상품 1개,7,short_name,text,True,,,,,상품 약칭,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,product_master,table,공통 상품 1개,8,currency,text,True,,,,,원천 통화 코드,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,product_master,table,공통 상품 1개,9,is_active,boolean,False,,,,,명시 만기·상장종료 여부 기반,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,product_master,table,공통 상품 1개,10,active_rule,text,False,,,,,활성 판정 근거 규칙,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,product_master,table,공통 상품 1개,11,snapshot_date,date,False,,,,effective_as_of,주최측 배포일,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,product_master,table,공통 상품 1개,12,effective_as_of,date,False,,,,effective_as_of,도메인 실질 기준일,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,bond_kr_product,table,국내채권 pd_no 1개,1,product_id,text,False,1,enriched.product_master.product_id,,,공통 상품 ID,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,bond_kr_product,table,국내채권 pd_no 1개,2,pd_no,text,False,,,,,채권 상품번호,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,bond_kr_product,table,국내채권 pd_no 1개,3,name,text,False,,,,,상품명,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,bond_kr_product,table,국내채권 pd_no 1개,4,issuer,text,True,,,,,발행사,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,bond_kr_product,table,국내채권 pd_no 1개,5,credit_rating,text,True,,,,,신용등급 원문,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,bond_kr_product,table,국내채권 pd_no 1개,6,currency,text,True,,,,,통화 코드,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,bond_kr_product,table,국내채권 pd_no 1개,7,issue_date,date,True,,,,,발행일,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,bond_kr_product,table,국내채권 pd_no 1개,8,maturity_date,date,True,,,,,만기일,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,bond_kr_product,table,국내채권 pd_no 1개,9,risk_code,text,True,,,,,위험등급 코드 원문,빈 값=NULL; 0은 공식 코드/플래그 원문 보존; 의미 추측·임의 필터 금지,주최측(1순위),파생,구현,미배포
enriched,bond_kr_product,table,국내채권 pd_no 1개,10,risk_name,text,True,,,,,위험등급명,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,bond_kr_product,table,국내채권 pd_no 1개,11,is_assumed_purchasable,boolean,False,,,,,최신 존재·명시 만기/종료만 제외,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,bond_kr_product,table,국내채권 pd_no 1개,12,purchasable_rule,text,False,,,,,BUYABLE_QUANTITY 미사용 판정 규칙,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,bond_kr_product,table,국내채권 pd_no 1개,13,effective_as_of,date,False,,,,effective_as_of,채권 정보 기준일,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,bond_kr_offer,table,채권×시장×기준일×판매 LOT,1,pd_no,text,False,1,,,,상품번호,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,bond_kr_offer,table,채권×시장×기준일×판매 LOT,2,exchange_market,text,False,2,,,,시장 원문,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,bond_kr_offer,table,채권×시장×기준일×판매 LOT,3,info_base_dt,date,False,3,,,info_base_dt,정보 기준일,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,bond_kr_offer,table,채권×시장×기준일×판매 LOT,4,info_seq,integer,False,4,,,,정보 순번,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,bond_kr_offer,table,채권×시장×기준일×판매 LOT,5,product_id,text,False,,enriched.product_master.product_id,,,공통 상품 ID,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,bond_kr_offer,table,채권×시장×기준일×판매 LOT,6,applied_yield,double precision,True,,,percent,,민평수익률,NULL 또는 0이면 is_available=false; 비교·랭킹 제외 및 '값 없음' 표시,주최측(1순위),파생,구현,미배포
enriched,bond_kr_offer,table,채권×시장×기준일×판매 LOT,7,after_tax_yield,double precision,True,,,percent,,개인 세후 운용수익률,NULL 또는 0이면 is_available=false; 비교·랭킹 제외 및 '값 없음' 표시,주최측(1순위),파생,구현,미배포
enriched,bond_kr_offer,table,채권×시장×기준일×판매 LOT,8,buy_yield,double precision,True,,,percent,,매수수익률,NULL 또는 0이면 is_available=false; 비교·랭킹 제외 및 '값 없음' 표시,주최측(1순위),파생,구현,미배포
enriched,bond_kr_offer,table,채권×시장×기준일×판매 LOT,9,sale_yield_base_dt,date,True,,,,sale_yield_base_dt,수익률 기준일,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,bond_kr_offer,table,채권×시장×기준일×판매 LOT,10,eval_price,double precision,True,,,,,평가가격,NULL 또는 0이면 is_available=false; 비교·랭킹 제외 및 '값 없음' 표시,주최측(1순위),파생,구현,미배포
enriched,bond_kr_offer,table,채권×시장×기준일×판매 LOT,11,trade_price,double precision,True,,,,,거래가격,NULL 또는 0이면 is_available=false; 비교·랭킹 제외 및 '값 없음' 표시,주최측(1순위),파생,구현,미배포
enriched,bond_kr_offer,table,채권×시장×기준일×판매 LOT,12,buyable_quantity,"numeric(26,8)",True,,,,,저장 전용 매수가능수량; 판매 판정 사용 금지,원본 0/NULL 보존; 판정·필터·정렬 사용 금지,주최측(1순위),파생,구현,미배포
enriched,etf_kr,table,국내 ETF 1개,1,product_id,text,False,1,enriched.product_master.product_id,,,공통 상품 ID,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etf_kr,table,국내 ETF 1개,2,pd_itm_no,text,False,,,,,원천 상품번호,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etf_kr,table,국내 ETF 1개,3,name,text,False,,,,,상품명,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etf_kr,table,국내 ETF 1개,4,ticker,text,True,,,,,국내 티커,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etf_kr,table,국내 ETF 1개,5,isin,text,True,,,,,ISIN,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etf_kr,table,국내 ETF 1개,6,manager,text,True,,,,,운용사,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etf_kr,table,국내 ETF 1개,7,base_index,text,True,,,,,기초지수,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etf_kr,table,국내 ETF 1개,8,currency,text,True,,,,,통화 코드,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etf_kr,table,국내 ETF 1개,9,listing_date,date,True,,,,,상장일,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etf_kr,table,국내 ETF 1개,10,delisting_date,date,True,,,,,상장종료일,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etf_kr,table,국내 ETF 1개,11,effective_as_of,date,False,,,,effective_as_of,실질 기준일,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etf_gl,table,해외 ETF 1개,1,product_id,text,False,1,enriched.product_master.product_id,,,공통 상품 ID,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etf_gl,table,해외 ETF 1개,2,pd_itm_no,text,False,,,,,원천 RIC 상품번호,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etf_gl,table,해외 ETF 1개,3,name,text,False,,,,,상품명,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etf_gl,table,해외 ETF 1개,4,ticker,text,True,,,,,티커,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etf_gl,table,해외 ETF 1개,5,isin,text,True,,,,,ISIN(비유일 보조 식별자),빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etf_gl,table,해외 ETF 1개,6,manager,text,True,,,,,운용사,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etf_gl,table,해외 ETF 1개,7,base_index,text,True,,,,,기초지수; sentinel은 NULL,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etf_gl,table,해외 ETF 1개,8,currency,text,True,,,,,거래 통화,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etf_gl,table,해외 ETF 1개,9,inception_date,date,True,,,,pd_lstg_dt,설정일,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),yyyymmdd(pd_lstg_dt); 상장일로 해석 금지,구현,미배포
enriched,etf_gl,table,해외 ETF 1개,10,effective_as_of,date,False,,,,effective_as_of,실질 기준일,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etn_kr,table,국내 ETN 1개,1,product_id,text,False,1,enriched.product_master.product_id,,,공통 상품 ID,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etn_kr,table,국내 ETN 1개,2,pd_itm_no,text,False,,,,,원천 상품번호,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etn_kr,table,국내 ETN 1개,3,name,text,False,,,,,상품명,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etn_kr,table,국내 ETN 1개,4,ticker,text,True,,,,,국내 티커,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etn_kr,table,국내 ETN 1개,5,isin,text,True,,,,,ISIN,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etn_kr,table,국내 ETN 1개,6,issuer,text,True,,,,,발행사,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etn_kr,table,국내 ETN 1개,7,currency,text,True,,,,,통화 코드,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etn_kr,table,국내 ETN 1개,8,listing_date,date,True,,,,,상장일,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etn_kr,table,국내 ETN 1개,9,delisting_date,date,True,,,,,상장종료일,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etn_kr,table,국내 ETN 1개,10,effective_as_of,date,False,,,,effective_as_of,실질 기준일,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etn_gl,table,해외 ETN 1개,1,product_id,text,False,1,enriched.product_master.product_id,,,공통 상품 ID,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etn_gl,table,해외 ETN 1개,2,pd_itm_no,text,False,,,,,원천 RIC 상품번호,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etn_gl,table,해외 ETN 1개,3,name,text,False,,,,,상품명,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etn_gl,table,해외 ETN 1개,4,ticker,text,True,,,,,티커,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etn_gl,table,해외 ETN 1개,5,isin,text,True,,,,,ISIN,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etn_gl,table,해외 ETN 1개,6,issuer,text,True,,,,,발행사,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etn_gl,table,해외 ETN 1개,7,currency,text,True,,,,,거래 통화,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,etn_gl,table,해외 ETN 1개,8,inception_date,date,True,,,,pd_lstg_dt,설정일,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),yyyymmdd(pd_lstg_dt); 상장일로 해석 금지,구현,미배포
enriched,etn_gl,table,해외 ETN 1개,9,effective_as_of,date,False,,,,effective_as_of,실질 기준일,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,fund,table,펀드 itm_no 1개,1,product_id,text,False,1,enriched.product_master.product_id,,,공통 상품 ID,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,fund,table,펀드 itm_no 1개,2,itm_no,text,False,,,,,펀드 상품번호,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,fund,table,펀드 itm_no 1개,3,name,text,False,,,,,펀드명,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,fund,table,펀드 itm_no 1개,4,short_name,text,True,,,,,펀드 약칭,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,fund,table,펀드 itm_no 1개,5,offering_type,text,False,,,,,공모/사모 원문,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,fund,table,펀드 itm_no 1개,6,manager_org_code,text,True,,,,,운용사 기관코드,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,fund,table,펀드 itm_no 1개,7,benchmark,text,True,,,,,벤치마크,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,fund,table,펀드 itm_no 1개,8,currency,text,True,,,,,통화 코드,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,fund,table,펀드 itm_no 1개,9,effective_as_of,date,False,,,,effective_as_of,성과 실질 기준일,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,product_metric,table,상품×지표×기준일×출처×방법,1,metric_id,text,False,1,,,,결정적 지표 ID,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,product_metric,table,상품×지표×기준일×출처×방법,2,product_id,text,False,,enriched.product_master.product_id,,,공통 상품 ID,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,product_metric,table,상품×지표×기준일×출처×방법,3,metric_code,text,False,,,,,AUM/RETURN_1Y/EXPENSE_RATIO 등,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,product_metric,table,상품×지표×기준일×출처×방법,4,value,numeric,True,,,,,측정값; 0도 보존,NULL 또는 0이면 is_available=false; 비교·랭킹 제외 및 '값 없음' 표시,주최측(1순위),파생,구현,미배포
enriched,product_metric,table,상품×지표×기준일×출처×방법,5,unit,text,False,,,,,KRW/USD/percent 등,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,product_metric,table,상품×지표×기준일×출처×방법,6,as_of,date,True,,,,as_of,측정 기준일; 없으면 지표 미확보,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,product_metric,table,상품×지표×기준일×출처×방법,7,source,text,False,,,,,주최측 코드 또는 검증된 외부 원천,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,product_metric,table,상품×지표×기준일×출처×방법,8,source_column,text,False,,,,,직접 출처 컬럼/필드,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,product_metric,table,상품×지표×기준일×출처×방법,9,method,text,False,,,,,raw/calculated_total_return 등,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,product_metric,table,상품×지표×기준일×출처×방법,10,is_available,boolean,False,,,,,랭킹·비교 사용 가능 여부,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,product_metric,table,상품×지표×기준일×출처×방법,11,unavailable_reason,text,True,,,,,NULL/0/권한 미확보 등 사유,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,product_metric,table,상품×지표×기준일×출처×방법,12,source_priority,smallint,False,,,,,"1=주최측, 2=외부",빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,security_master,table,증권 1개,1,security_id,text,False,1,,,,결정적 증권 ID,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,security_master,table,증권 1개,2,display_name,text,False,,,,,표시명,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,security_master,table,증권 1개,3,security_type,text,False,,,,,equity/bond/company/unknown,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,security_master,table,증권 1개,4,issuer_name,text,True,,,,,발행사명,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,security_master,table,증권 1개,5,country_code,text,True,,,,,국가 코드,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,security_identifier,table,증권×식별자 유형×값,1,security_id,text,False,1,enriched.security_master.security_id,,,증권 ID,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,security_identifier,table,증권×식별자 유형×값,2,id_type,text,False,2,,,,ISIN/KR_TICKER/RIC/BLOOMBERG,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,security_identifier,table,증권×식별자 유형×값,3,id_value,text,False,3,,,,식별자 원문,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
enriched,security_identifier,table,증권×식별자 유형×값,4,is_primary,boolean,False,,,,,해당 유형의 대표 식별자,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
relations,source_document,table,외부 근거 문서 1개,1,document_id,text,False,1,,,,결정적 문서 ID,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
relations,source_document,table,외부 근거 문서 1개,2,title,text,False,,,,,문서명,빈 값=NULL; 0은 원본 값으로 보존,주최측 축 미존재 시 검증된 외부 원천(2순위),파생,구현,미배포
relations,source_document,table,외부 근거 문서 1개,3,publisher,text,False,,,,,발행기관,빈 값=NULL; 0은 원본 값으로 보존,주최측 축 미존재 시 검증된 외부 원천(2순위),파생,구현,미배포
relations,source_document,table,외부 근거 문서 1개,4,published_at,date,False,,,,published_at,발행일(상한 검증),빈 값=NULL; 0은 원본 값으로 보존,주최측 축 미존재 시 검증된 외부 원천(2순위),파생,구현,미배포
relations,source_document,table,외부 근거 문서 1개,5,url,text,False,,,,,공식 원문 URL,빈 값=NULL; 0은 원본 값으로 보존,주최측 축 미존재 시 검증된 외부 원천(2순위),파생,구현,미배포
relations,source_document,table,외부 근거 문서 1개,6,source_hash,text,False,,,,,원문 SHA-256,빈 값=NULL; 0은 원본 값으로 보존,주최측 축 미존재 시 검증된 외부 원천(2순위),파생,구현,미배포
relations,source_document,table,외부 근거 문서 1개,7,source_type,text,False,,,,,DART/manager/policy/LSEG,빈 값=NULL; 0은 원본 값으로 보존,주최측 축 미존재 시 검증된 외부 원천(2순위),파생,구현,미배포
relations,source_document,table,외부 근거 문서 1개,8,as_of,date,True,,,,as_of,문서가 증명하는 기준일,빈 값=NULL; 0은 원본 값으로 보존,주최측 축 미존재 시 검증된 외부 원천(2순위),파생,구현,미배포
relations,source_document,table,외부 근거 문서 1개,9,ingested_at,timestamptz,False,,,,,수집 시각,빈 값=NULL; 0은 원본 값으로 보존,주최측 축 미존재 시 검증된 외부 원천(2순위),파생,구현,미배포
relations,product_holding,table,상품×편입증권×기준일×문서,1,holding_id,text,False,1,,,,결정적 관계 ID,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
relations,product_holding,table,상품×편입증권×기준일×문서,2,product_id,text,False,,enriched.product_master.product_id,,,상품 ID,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
relations,product_holding,table,상품×편입증권×기준일×문서,3,security_id,text,False,,enriched.security_master.security_id,,,편입증권 ID,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
relations,product_holding,table,상품×편입증권×기준일×문서,4,weight,numeric,True,,,percent,,편입비중,NULL 또는 0이면 is_available=false; 비교·랭킹 제외 및 '값 없음' 표시,주최측(1순위),파생,구현,미배포
relations,product_holding,table,상품×편입증권×기준일×문서,5,unit,text,False,,,,,비중 단위,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
relations,product_holding,table,상품×편입증권×기준일×문서,6,as_of,date,False,,,,as_of,편입 기준일,빈 값=NULL; 0은 원본 값으로 보존,주최측 축 미존재 시 검증된 외부 원천(2순위),파생,구현,미배포
relations,product_holding,table,상품×편입증권×기준일×문서,7,source_document_id,text,False,,relations.source_document.document_id,,,직접 근거 문서,빈 값=NULL; 0은 원본 값으로 보존,주최측 축 미존재 시 검증된 외부 원천(2순위),파생,구현,미배포
relations,product_holding,table,상품×편입증권×기준일×문서,8,source,text,False,,,,,운용사/DART 원천,빈 값=NULL; 0은 원본 값으로 보존,주최측 축 미존재 시 검증된 외부 원천(2순위),파생,구현,미배포
relations,product_classification,table,상품×분류 유형×값×기준일,1,classification_id,text,False,1,,,,결정적 관계 ID,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
relations,product_classification,table,상품×분류 유형×값×기준일,2,product_id,text,False,,enriched.product_master.product_id,,,상품 ID,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
relations,product_classification,table,상품×분류 유형×값×기준일,3,classification_type,text,False,,,,,theme/sector/region,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
relations,product_classification,table,상품×분류 유형×값×기준일,4,classification_value,text,False,,,,,원천 분류값,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
relations,product_classification,table,상품×분류 유형×값×기준일,5,as_of,date,False,,,,as_of,분류 기준일,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
relations,product_classification,table,상품×분류 유형×값×기준일,6,source_document_id,text,True,,relations.source_document.document_id,,,직접 근거 문서,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
relations,product_classification,table,상품×분류 유형×값×기준일,7,source,text,False,,,,,원천,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
relations,company_subsidiary,table,기업×자회사×기준일×문서,1,relation_id,text,False,1,,,,결정적 관계 ID,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
relations,company_subsidiary,table,기업×자회사×기준일×문서,2,parent_security_id,text,False,,enriched.security_master.security_id,,,모회사 ID,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
relations,company_subsidiary,table,기업×자회사×기준일×문서,3,child_security_id,text,False,,enriched.security_master.security_id,,,자회사 ID,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
relations,company_subsidiary,table,기업×자회사×기준일×문서,4,ownership_pct,numeric,True,,,percent,,지분율,NULL 또는 0이면 is_available=false; 비교·랭킹 제외 및 '값 없음' 표시,주최측(1순위),파생,구현,미배포
relations,company_subsidiary,table,기업×자회사×기준일×문서,5,as_of,date,False,,,,as_of,공시 기준일,빈 값=NULL; 0은 원본 값으로 보존,주최측 축 미존재 시 검증된 외부 원천(2순위),파생,구현,미배포
relations,company_subsidiary,table,기업×자회사×기준일×문서,6,source_document_id,text,False,,relations.source_document.document_id,,,DART 근거 문서,빈 값=NULL; 0은 원본 값으로 보존,주최측 축 미존재 시 검증된 외부 원천(2순위),파생,구현,미배포
relations,company_subsidiary,table,기업×자회사×기준일×문서,7,source,text,False,,,,,원천,빈 값=NULL; 0은 원본 값으로 보존,주최측 축 미존재 시 검증된 외부 원천(2순위),파생,구현,미배포
relations,product_document,table,상품×문서×관계유형,1,product_id,text,False,1,enriched.product_master.product_id,,,상품 ID,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
relations,product_document,table,상품×문서×관계유형,2,document_id,text,False,2,relations.source_document.document_id,,,문서 ID,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
relations,product_document,table,상품×문서×관계유형,3,relation_type,text,False,3,,,,prospectus/report/holdings,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
vec,bond_schema_terms,table,채권 TBox grounding term 1개,1,term_uri,text,False,1,,,,TBox URI,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
vec,bond_schema_terms,table,채권 TBox grounding term 1개,2,label,text,False,,,,,라벨,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
vec,bond_schema_terms,table,채권 TBox grounding term 1개,3,comment,text,False,,,,,설명,빈 값=NULL; 0은 원본 값으로 보존,주최측(1순위),파생,구현,미배포
