store,schema,table,table_description,grain,source_file,row_count,column_order,column_name,column_description,data_type,nullable,primary_key,foreign_key,unit,as_of_basis,source_priority,transformation_rule,quality_rule,implementation_status
PostgreSQL/RDB,relations,etf_holding,국내 ETF-편입종목 관계,ETF-편입종목 1건/행,data/relations/etf_holding.csv,47016,3,holding_code_raw,확인할 수 없음,text,Y,N,,,2026-07-10,external,운용사 원천을 공통 롱포맷으로 변환,룩어헤드 현재가·등락 제외; holding_id identity,빌더 구현; live DB 미확인
PostgreSQL/RDB,relations,etf_holding,국내 ETF-편입종목 관계,ETF-편입종목 1건/행,data/relations/etf_holding.csv,47016,4,holding_code_type,확인할 수 없음,text,Y,N,,,2026-07-10,external,운용사 원천을 공통 롱포맷으로 변환,룩어헤드 현재가·등락 제외; holding_id identity,빌더 구현; live DB 미확인
PostgreSQL/RDB,relations,etf_holding,국내 ETF-편입종목 관계,ETF-편입종목 1건/행,data/relations/etf_holding.csv,47016,5,holding_name,확인할 수 없음,text,Y,N,,,2026-07-10,external,운용사 원천을 공통 롱포맷으로 변환,룩어헤드 현재가·등락 제외; holding_id identity,빌더 구현; live DB 미확인
PostgreSQL/RDB,relations,etf_holding,국내 ETF-편입종목 관계,ETF-편입종목 1건/행,data/relations/etf_holding.csv,47016,6,weight,확인할 수 없음,numeric,Y,N,,,2026-07-10,external,운용사 원천을 공통 롱포맷으로 변환,룩어헤드 현재가·등락 제외; holding_id identity,빌더 구현; live DB 미확인
PostgreSQL/RDB,relations,etf_holding,국내 ETF-편입종목 관계,ETF-편입종목 1건/행,data/relations/etf_holding.csv,47016,7,source,확인할 수 없음,text,Y,N,,,2026-07-10,external,운용사 원천을 공통 롱포맷으로 변환,룩어헤드 현재가·등락 제외; holding_id identity,빌더 구현; live DB 미확인
PostgreSQL/RDB,relations,etf_holding,국내 ETF-편입종목 관계,ETF-편입종목 1건/행,data/relations/etf_holding.csv,47016,8,as_of,확인할 수 없음,date,Y,N,,,2026-07-10,external,운용사 원천을 공통 롱포맷으로 변환,룩어헤드 현재가·등락 제외; holding_id identity,빌더 구현; live DB 미확인
PostgreSQL/RDB,relations,company_subsidiary,기업-자회사 출자 관계,출자관계 1건/행,data/relations/company_subsidiary.csv,29524,1,relation_id,확인할 수 없음,bigint,N,Y,,,공시 접수일 (2026-07-11 이하),external,DART 타법인출자현황을 롱포맷 변환,미확정 자회사 코드는 공란; relation_id identity,빌더 구현; live DB 미확인
PostgreSQL/RDB,relations,company_subsidiary,기업-자회사 출자 관계,출자관계 1건/행,data/relations/company_subsidiary.csv,29524,2,parent_corp_code,확인할 수 없음,text,Y,N,enriched.company_master.corp_code,,공시 접수일 (2026-07-11 이하),external,DART 타법인출자현황을 롱포맷 변환,미확정 자회사 코드는 공란; relation_id identity,빌더 구현; live DB 미확인
PostgreSQL/RDB,relations,company_subsidiary,기업-자회사 출자 관계,출자관계 1건/행,data/relations/company_subsidiary.csv,29524,3,parent_name,확인할 수 없음,text,Y,N,,,공시 접수일 (2026-07-11 이하),external,DART 타법인출자현황을 롱포맷 변환,미확정 자회사 코드는 공란; relation_id identity,빌더 구현; live DB 미확인
PostgreSQL/RDB,relations,company_subsidiary,기업-자회사 출자 관계,출자관계 1건/행,data/relations/company_subsidiary.csv,29524,4,child_name,확인할 수 없음,text,Y,N,,,공시 접수일 (2026-07-11 이하),external,DART 타법인출자현황을 롱포맷 변환,미확정 자회사 코드는 공란; relation_id identity,빌더 구현; live DB 미확인
PostgreSQL/RDB,relations,company_subsidiary,기업-자회사 출자 관계,출자관계 1건/행,data/relations/company_subsidiary.csv,29524,5,child_name_norm,확인할 수 없음,text,Y,N,,,공시 접수일 (2026-07-11 이하),external,DART 타법인출자현황을 롱포맷 변환,미확정 자회사 코드는 공란; relation_id identity,빌더 구현; live DB 미확인
PostgreSQL/RDB,relations,company_subsidiary,기업-자회사 출자 관계,출자관계 1건/행,data/relations/company_subsidiary.csv,29524,6,child_corp_code,확인할 수 없음,text,Y,N,enriched.company_master.corp_code,,공시 접수일 (2026-07-11 이하),external,DART 타법인출자현황을 롱포맷 변환,미확정 자회사 코드는 공란; relation_id identity,빌더 구현; live DB 미확인
PostgreSQL/RDB,relations,company_subsidiary,기업-자회사 출자 관계,출자관계 1건/행,data/relations/company_subsidiary.csv,29524,7,child_match_rule,확인할 수 없음,text,Y,N,,,공시 접수일 (2026-07-11 이하),external,DART 타법인출자현황을 롱포맷 변환,미확정 자회사 코드는 공란; relation_id identity,빌더 구현; live DB 미확인
PostgreSQL/RDB,relations,company_subsidiary,기업-자회사 출자 관계,출자관계 1건/행,data/relations/company_subsidiary.csv,29524,8,ownership_pct,확인할 수 없음,numeric,Y,N,,,공시 접수일 (2026-07-11 이하),external,DART 타법인출자현황을 롱포맷 변환,미확정 자회사 코드는 공란; relation_id identity,빌더 구현; live DB 미확인
PostgreSQL/RDB,relations,company_subsidiary,기업-자회사 출자 관계,출자관계 1건/행,data/relations/company_subsidiary.csv,29524,9,invest_purpose,확인할 수 없음,text,Y,N,,,공시 접수일 (2026-07-11 이하),external,DART 타법인출자현황을 롱포맷 변환,미확정 자회사 코드는 공란; relation_id identity,빌더 구현; live DB 미확인
PostgreSQL/RDB,relations,company_subsidiary,기업-자회사 출자 관계,출자관계 1건/행,data/relations/company_subsidiary.csv,29524,10,source,확인할 수 없음,text,Y,N,,,공시 접수일 (2026-07-11 이하),external,DART 타법인출자현황을 롱포맷 변환,미확정 자회사 코드는 공란; relation_id identity,빌더 구현; live DB 미확인
PostgreSQL/RDB,relations,company_subsidiary,기업-자회사 출자 관계,출자관계 1건/행,data/relations/company_subsidiary.csv,29524,11,as_of,확인할 수 없음,date,Y,N,,,공시 접수일 (2026-07-11 이하),external,DART 타법인출자현황을 롱포맷 변환,미확정 자회사 코드는 공란; relation_id identity,빌더 구현; live DB 미확인
PostgreSQL/pgvector,public,bond_schema_terms,운영 채권 TBox 인덱스,TBox resource 1건/행,common.ttl + bond_kr.ttl,130,1,term_uri,용어 URI,text,N,Y,,,ontology schema version,ontology,URI·label·altLabel·comment 결합 후 임베딩,rdfs:comment 없는 resource 제외; embedding 1024차원,빌더 구현; live DB 미확인
PostgreSQL/pgvector,public,bond_schema_terms,운영 채권 TBox 인덱스,TBox resource 1건/행,common.ttl + bond_kr.ttl,130,2,label,대표 라벨,text,N,N,,,ontology schema version,ontology,URI·label·altLabel·comment 결합 후 임베딩,rdfs:comment 없는 resource 제외; embedding 1024차원,빌더 구현; live DB 미확인
PostgreSQL/pgvector,public,bond_schema_terms,운영 채권 TBox 인덱스,TBox resource 1건/행,common.ttl + bond_kr.ttl,130,3,comment,TBox 설명,text,N,N,,,ontology schema version,ontology,URI·label·altLabel·comment 결합 후 임베딩,rdfs:comment 없는 resource 제외; embedding 1024차원,빌더 구현; live DB 미확인
PostgreSQL/pgvector,public,bond_schema_terms,운영 채권 TBox 인덱스,TBox resource 1건/행,common.ttl + bond_kr.ttl,130,4,alt_labels,대체 라벨,text[],N,N,,,ontology schema version,ontology,URI·label·altLabel·comment 결합 후 임베딩,rdfs:comment 없는 resource 제외; embedding 1024차원,빌더 구현; live DB 미확인
PostgreSQL/pgvector,public,bond_schema_terms,운영 채권 TBox 인덱스,TBox resource 1건/행,common.ttl + bond_kr.ttl,130,5,content,임베딩 입력 텍스트,text,N,N,,,ontology schema version,ontology,URI·label·altLabel·comment 결합 후 임베딩,rdfs:comment 없는 resource 제외; embedding 1024차원,빌더 구현; live DB 미확인
PostgreSQL/pgvector,public,bond_schema_terms,운영 채권 TBox 인덱스,TBox resource 1건/행,common.ttl + bond_kr.ttl,130,6,embedding,HyperCLOVA X 임베딩,vector(1024),N,N,,,ontology schema version,ontology,URI·label·altLabel·comment 결합 후 임베딩,rdfs:comment 없는 resource 제외; embedding 1024차원,빌더 구현; live DB 미확인
PostgreSQL/pgvector,public,schema_terms_all,평가용 전체 도메인 TBox 인덱스,TBox resource 1건/행,TBox 5개 TTL,188,1,term_uri,용어 URI,text,N,Y,,,ontology schema version,ontology,URI·label·altLabel·comment 결합 후 임베딩,rdfs:comment 없는 resource 제외; embedding 1024차원,빌더 구현; live DB 미확인
PostgreSQL/pgvector,public,schema_terms_all,평가용 전체 도메인 TBox 인덱스,TBox resource 1건/행,TBox 5개 TTL,188,2,label,대표 라벨,text,N,N,,,ontology schema version,ontology,URI·label·altLabel·comment 결합 후 임베딩,rdfs:comment 없는 resource 제외; embedding 1024차원,빌더 구현; live DB 미확인
PostgreSQL/pgvector,public,schema_terms_all,평가용 전체 도메인 TBox 인덱스,TBox resource 1건/행,TBox 5개 TTL,188,3,comment,TBox 설명,text,N,N,,,ontology schema version,ontology,URI·label·altLabel·comment 결합 후 임베딩,rdfs:comment 없는 resource 제외; embedding 1024차원,빌더 구현; live DB 미확인
PostgreSQL/pgvector,public,schema_terms_all,평가용 전체 도메인 TBox 인덱스,TBox resource 1건/행,TBox 5개 TTL,188,4,alt_labels,대체 라벨,text[],N,N,,,ontology schema version,ontology,URI·label·altLabel·comment 결합 후 임베딩,rdfs:comment 없는 resource 제외; embedding 1024차원,빌더 구현; live DB 미확인
PostgreSQL/pgvector,public,schema_terms_all,평가용 전체 도메인 TBox 인덱스,TBox resource 1건/행,TBox 5개 TTL,188,5,content,임베딩 입력 텍스트,text,N,N,,,ontology schema version,ontology,URI·label·altLabel·comment 결합 후 임베딩,rdfs:comment 없는 resource 제외; embedding 1024차원,빌더 구현; live DB 미확인
PostgreSQL/pgvector,public,schema_terms_all,평가용 전체 도메인 TBox 인덱스,TBox resource 1건/행,TBox 5개 TTL,188,6,embedding,HyperCLOVA X 임베딩,vector(1024),N,N,,,ontology schema version,ontology,URI·label·altLabel·comment 결합 후 임베딩,rdfs:comment 없는 resource 제외; embedding 1024차원,빌더 구현; live DB 미확인
